billing_account_id,service.id,service.description,sku.id,sku.description,usage_start_time,usage_end_time,project.id,project.number,project.name,project.ancestry_numbers,project.labels,location.location,location.country,location.region,location.zone,export_time,cost,currency,currency_conversion_rate,usage.amount,usage.unit,usage.amount_in_pricing_units,usage.pricing_unit,credits,invoice.month,cost_type,adjustment_info.id,adjustment_info.description,adjustment_info.mode,system_labels,resource.name,resource.global_name,price.effective_price,price.tier,price.tiered_rates
01A2B3-C4D5E6-F7G8H9,bigquery,BigQuery,5639-B2D4-6174,BigQuery Analysis in us-west1,2025-03-23T09:00:00,2025-03-23T23:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-BigQuery"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-2529"", ""use-case"": ""Enterprise Integration"", ""backup-frequency"": ""monthly"", ""auto-shutdown"": ""weekends"", ""deployment-group"": ""green"", ""iac"": ""false"", ""team"": ""devops"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""data-classification"": ""restricted"", ""department"": ""research"", ""created-by"": ""deployment-manager"", ""auto-scaling"": ""enabled"", ""rightsizing"": ""oversized"", ""service-tier"": ""bigquery-standard""}",us-west1,US,us-west1,,2025-03-24T02:00:00,5.924510682622636,USD,1.0,282.3252999929842,TiB,282.3252999929842,TiB,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi_analytics_un4m"", ""goog-resource-family"": ""bigquery"", ""goog-creation-time"": ""2024-12-30T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""bigquery.googleapis.com/dataset_id"": ""analytics"", ""bigquery.googleapis.com/table_id"": ""table_471888b9""}",mi_analytics_un4m,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/bigquery/resources/mi_analytics_un4m,0.020984696315809674,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""1"", ""unit_price"": 0.020984696315809674, ""unit"": ""TiB""}, {""start_usage_amount"": ""1"", ""end_usage_amount"": ""10"", ""unit_price"": 0.017836991868438224, ""unit"": ""TiB""}, {""start_usage_amount"": ""10"", ""end_usage_amount"": null, ""unit_price"": 0.013640052605276289, ""unit"": ""TiB""}]"
01A2B3-C4D5E6-F7G8H9,bigquery,BigQuery,C1D7-8D28-4658,BigQuery Storage in us-west1,2025-03-23T03:00:00,2025-03-23T09:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-BigQuery"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-2529"", ""use-case"": ""Enterprise Integration"", ""backup-frequency"": ""monthly"", ""auto-shutdown"": ""weekends"", ""deployment-group"": ""green"", ""iac"": ""false"", ""team"": ""devops"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""data-classification"": ""restricted"", ""department"": ""research"", ""created-by"": ""deployment-manager"", ""auto-scaling"": ""enabled"", ""rightsizing"": ""oversized"", ""service-tier"": ""bigquery-standard""}",us-west1,US,us-west1,,2025-03-23T12:00:00,5.924510682622637,USD,1.0,275.4683705655955,TiB,275.4683705655955,TiB,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi_analytics_un4m"", ""goog-resource-family"": ""bigquery"", ""goog-creation-time"": ""2025-02-16T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""bigquery.googleapis.com/dataset_id"": ""analytics"", ""bigquery.googleapis.com/table_id"": ""table_471888b9""}",mi_analytics_un4m,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/bigquery/resources/mi_analytics_un4m,0.021507045148081248,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""1"", ""unit_price"": 0.021507045148081248, ""unit"": ""TiB""}, {""start_usage_amount"": ""1"", ""end_usage_amount"": ""10"", ""unit_price"": 0.01828098837586906, ""unit"": ""TiB""}, {""start_usage_amount"": ""10"", ""end_usage_amount"": null, ""unit_price"": 0.013979579346252812, ""unit"": ""TiB""}]"
01A2B3-C4D5E6-F7G8H9,bigquery,BigQuery,C1D7-8D28-4658,BigQuery ML in us-west1,2025-03-23T00:00:00,2025-03-23T16:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-BigQuery"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-2529"", ""use-case"": ""Enterprise Integration"", ""backup-frequency"": ""monthly"", ""auto-shutdown"": ""weekends"", ""deployment-group"": ""green"", ""iac"": ""false"", ""team"": ""devops"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""data-classification"": ""restricted"", ""department"": ""research"", ""created-by"": ""deployment-manager"", ""auto-scaling"": ""enabled"", ""rightsizing"": ""oversized"", ""service-tier"": ""bigquery-standard""}",us-west1,US,us-west1,,2025-03-23T20:00:00,2.9622553413113186,USD,1.0,152.75039327058082,TiB,152.75039327058082,TiB,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi_analytics_un4m"", ""goog-resource-family"": ""bigquery"", ""goog-creation-time"": ""2024-11-27T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""bigquery.googleapis.com/dataset_id"": ""analytics"", ""bigquery.googleapis.com/table_id"": ""table_471888b9""}",mi_analytics_un4m,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/bigquery/resources/mi_analytics_un4m,0.019392783729623553,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""1"", ""unit_price"": 0.019392783729623553, ""unit"": ""TiB""}, {""start_usage_amount"": ""1"", ""end_usage_amount"": ""10"", ""unit_price"": 0.01648386617018002, ""unit"": ""TiB""}, {""start_usage_amount"": ""10"", ""end_usage_amount"": null, ""unit_price"": 0.01260530942425531, ""unit"": ""TiB""}]"
01A2B3-C4D5E6-F7G8H9,bigquery,BigQuery,5639-B2D4-6174,BigQuery BI_Engine in us-west1,2025-03-23T05:00:00,2025-03-23T10:00:00,manufacturing-manufacturing-analytics-05fe,4395539774,Manufacturing Manufacturing Analytics,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-BigQuery"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-1667"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""confidential"", ""department"": ""engineering"", ""managed-by"": ""platform"", ""cost-allocation"": ""shared"", ""allocation-method"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-23T13:00:00,14.310863023822613,USD,1.0,706.8228602387048,TiB,706.8228602387048,TiB,"[{""name"": ""Spend-based Discount"", ""full_name"": ""Spend-based Committed Use Discount"", ""type"": ""spend-based-discount"", ""id"": ""spend-based-discount-4d6b6930"", ""amount"": -1.997321578810089}]",2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi_metrics_un4m"", ""goog-resource-family"": ""bigquery"", ""goog-creation-time"": ""2024-11-27T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""bigquery.googleapis.com/dataset_id"": ""metrics"", ""bigquery.googleapis.com/table_id"": ""table_7a22df91""}",mi_metrics_un4m,//cloudresourcemanager.googleapis.com/projects/manufacturing-manufacturing-analytics-05fe/services/bigquery/resources/mi_metrics_un4m,0.020246746149367067,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""1"", ""unit_price"": 0.020246746149367067, ""unit"": ""TiB""}, {""start_usage_amount"": ""1"", ""end_usage_amount"": ""10"", ""unit_price"": 0.017209734226962006, ""unit"": ""TiB""}, {""start_usage_amount"": ""10"", ""end_usage_amount"": null, ""unit_price"": 0.013160384997088595, ""unit"": ""TiB""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,D5F8-E2C7-A9B3,Vertex AI AutoML in us-west1,2025-03-23T04:00:00,2025-03-23T22:00:00,manufacturing-iot-888803,888800000003,Manufacturing IoT,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-24T01:00:00,155.034349424745,USD,1.0,595.0462548725747,hour,595.0462548725747,hour,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2024-11-26T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-iot-888803/services/vertexai/resources/mi-ver-b708,0.26054167748344975,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 0.26054167748344975, ""unit"": ""hour""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,D5F8-E2C7-A9B3,Vertex AI AutoML in us-west1,2025-03-23T08:00:00,2025-03-23T14:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-23T17:00:00,465.1030482742348,USD,1.0,1777.2192678521048,hour,1777.2192678521048,hour,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2025-02-21T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/vertexai/resources/mi-ver-b708,0.26170268164847477,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 0.26170268164847477, ""unit"": ""hour""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,D5F8-E2C7-A9B3,Vertex AI Training in us-west1,2025-03-23T08:00:00,2025-03-23T11:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-23T12:00:00,232.5515241371174,USD,1.0,868.4222805612615,hour,868.4222805612615,hour,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2025-02-19T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/vertexai/resources/mi-ver-b708,0.26778622490756376,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 0.26778622490756376, ""unit"": ""hour""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,B7E3-C9F5-D2A8,Vertex AI Notebooks in us-west1,2025-03-23T01:00:00,2025-03-23T23:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-24T03:00:00,11.62757620685587,USD,1.0,1.0,hour,1.0,hour,[],2025-03,tax,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2025-02-04T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/vertexai/resources/mi-ver-b708,11.62757620685587,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 11.62757620685587, ""unit"": ""hour""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,B7E3-C9F5-D2A8,Vertex AI AutoML in us-west1,2025-03-23T20:00:00,2025-03-23T23:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-24T02:00:00,110.46197396513077,USD,1.0,385.9640160062929,hour,385.9640160062929,hour,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2025-02-20T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/vertexai/resources/mi-ver-b708,0.28619759714421084,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 0.28619759714421084, ""unit"": ""hour""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,B7E3-C9F5-D2A8,Vertex AI AutoML in us-west1,2025-03-23T05:00:00,2025-03-23T15:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-23T18:00:00,55.23098698256538,USD,1.0,199.41391026862087,hour,199.41391026862087,hour,"[{""name"": ""Committed Use Discount"", ""full_name"": ""Committed Use Discount: 1 year"", ""type"": ""cud-1yr"", ""id"": ""cud-1yr-e59a82ab"", ""amount"": -12.885540675631724}]",2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2024-10-06T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/vertexai/resources/mi-ver-b708,0.27696657122949137,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 0.27696657122949137, ""unit"": ""hour""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,B7E3-C9F5-D2A8,Vertex AI Notebooks in us-west1,2025-03-23T04:00:00,2025-03-23T12:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-23T15:00:00,27.615493491282688,USD,1.0,102.88189545684784,hour,102.88189545684784,hour,"[{""name"": ""Committed Use Discount"", ""full_name"": ""Committed Use Discount: 1 year"", ""type"": ""cud-1yr"", ""id"": ""cud-1yr-3f4acbba"", ""amount"": -5.883000389621553}]",2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2025-03-02T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/vertexai/resources/mi-ver-b708,0.26841936930356775,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 0.26841936930356775, ""unit"": ""hour""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,D5F8-E2C7-A9B3,Vertex AI AutoML in us-west1,2025-03-23T07:00:00,2025-03-23T20:00:00,manufacturing-manufacturing-analytics-05fe,4395539774,Manufacturing Manufacturing Analytics,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-23T23:00:00,51.678116474914994,USD,1.0,203.64658819161312,hour,203.64658819161312,hour,"[{""name"": ""Sustained Use Discount"", ""full_name"": ""Sustained Use Discount"", ""type"": ""sustained-use-discount"", ""id"": ""sustained-use-discount-0eba6f70"", ""amount"": -10.065750527206298}]",2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2025-01-14T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-manufacturing-analytics-05fe/services/vertexai/resources/mi-ver-b708,0.2537637233887294,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 0.2537637233887294, ""unit"": ""hour""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,B7E3-C9F5-D2A8,Vertex AI AutoML in us-west1,2025-03-23T00:00:00,2025-03-23T21:00:00,manufacturing-manufacturing-analytics-05fe,4395539774,Manufacturing Manufacturing Analytics,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-23T22:00:00,34.452077649943334,USD,1.0,121.40115329711709,hour,121.40115329711709,hour,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2024-12-28T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-manufacturing-analytics-05fe/services/vertexai/resources/mi-ver-b708,0.28378707050356716,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 0.28378707050356716, ""unit"": ""hour""}]"
01A2B3-C4D5E6-F7G8H9,vertexai,VertexAI,B7E3-C9F5-D2A8,Vertex AI AutoML in us-west1,2025-03-23T06:00:00,2025-03-23T20:00:00,manufacturing-manufacturing-analytics-05fe,4395539774,Manufacturing Manufacturing Analytics,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-VertexAI"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9171"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""restricted"", ""backup-frequency"": ""monthly"", ""requestor"": ""jane.smith@example.com"", ""compliance-status"": ""under-review"", ""managed-by"": ""cloudops"", ""created-by"": ""ansible"", ""scheduled-downtime"": ""never"", ""rightsizing"": ""oversized"", ""service-tier"": ""vertexai-basic"", ""team"": ""security"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production"", ""compliance-sox"": ""in-scope"", ""auto-scaling"": ""disabled"", ""optimization-priority"": ""performance"", ""compliance-gdpr"": ""out-of-scope"", ""iac"": ""false"", ""budget-alert"": ""low""}",us-west1,US,us-west1,,2025-03-23T23:00:00,22.96805176662889,USD,1.0,85.43045489373002,hour,85.43045489373002,hour,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-ver-b708"", ""goog-resource-family"": ""vertexai"", ""goog-creation-time"": ""2025-02-28T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1""}",mi-ver-b708,//cloudresourcemanager.googleapis.com/projects/manufacturing-manufacturing-analytics-05fe/services/vertexai/resources/mi-ver-b708,0.2688508658323272,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": null, ""unit_price"": 0.2688508658323272, ""unit"": ""hour""}]"
