cloud,multi_cloud_project,date,service,resource_id,cost,account_id,region,usage_quantity,usage_unit
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-edb2a099,192.97616271261924,444400000005,us-gov-east-1,7803.073663166586,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-303ab986,192.9761627126192,444400000005,us-gov-east-1,8239.21491977985,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-35143a1b,4.736951571734001e-15,444400000005,us-gov-east-1,1.9913051125198363e-13,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-35143a1b,7.894919286223336e-15,444400000005,us-gov-east-1,3.5195341190272676e-13,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-35143a1b,2.6316397620744458e-15,444400000005,us-gov-east-1,1.2318093704978322e-13,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-edb2a099,101.56640142769434,333300000005,us-gov-east-1,4643.464291008894,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-edb2a099,50.78320071384717,333300000005,us-gov-east-1,2113.0533525726773,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-303ab986,25.391600356923586,333300000005,us-gov-east-1,1177.414858440193,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-35143a1b,8.463866785641196,333300000005,us-gov-east-1,340.1687976894303,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-35143a1b,2.8212889285470646,333300000005,us-gov-east-1,123.1840584238184,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,S3,my-s3-bucket-35143a1b,4.702148214245108,333300000005,us-gov-east-1,213.71387877898675,GB-Month
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-d8c238e0,20.112158698553333,444400000005,us-gov-east-1,2528.4875482708385,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-d8c238e0,15.084119023915001,444400000005,us-gov-east-1,1986.376341970662,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-d8c238e0,5.656544633968125,444400000005,us-gov-east-1,742.4539554985112,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-d8c238e0,9.89895310944422,444400000005,us-gov-east-1,1301.6915310637805,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-4371384d,9.898953109444218,444400000005,us-gov-east-1,1240.0992311605767,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-4371384d,6.5993020729628125,444400000005,us-gov-east-1,906.7137223958104,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-4371384d,2.199767357654271,444400000005,us-gov-east-1,268.72785629030625,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-6d04ebc5,10.998836788271355,444400000005,us-gov-east-1,1372.4841339661689,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-d8c238e0,10.056079349276667,333300000005,us-gov-east-1,1309.939181418219,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-d8c238e0,7.5420595119575005,333300000005,us-gov-east-1,995.3274838202033,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-d8c238e0,5.656544633968125,333300000005,us-gov-east-1,787.8159874404286,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-d8c238e0,0.42424084754760943,333300000005,us-gov-east-1,1.0,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-4371384d,8.272696527178384,333300000005,us-gov-east-1,1160.4894161872576,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-4371384d,2.068174131794596,333300000005,us-gov-east-1,278.03657619458767,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaConvert,mediaconvert-resource-6d04ebc5,6.204522395383789,333300000005,us-gov-east-1,847.7402011318933,Minutes
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-d213a31a,20715.523459509935,444400000005,us-gov-east-1,74628.54793452045,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-d213a31a,2589.4404324387424,333300000005,us-gov-east-1,8485.42822187867,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-d213a31a,1942.0803243290563,333300000005,us-gov-east-1,6358.670330151363,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-d213a31a,1456.5602432467922,333300000005,us-gov-east-1,4966.66700044565,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-d213a31a,1092.4201824350941,333300000005,us-gov-east-1,3639.854391774357,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-fcb0de6d,1638.6302736526416,333300000005,us-gov-east-1,5612.696845456459,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-fcb0de6d,819.3151368263206,333300000005,us-gov-east-1,3077.466247598166,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-5769efd9,102.41439210329007,333300000005,us-gov-east-1,377.1725281070217,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-5769efd9,179.22518618075762,333300000005,us-gov-east-1,585.4761184288415,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-5769efd9,134.4188896355682,333300000005,us-gov-east-1,453.1806772000414,Hours
aws,CloudExpansionMediaServices,2025-03-26,MediaLive,medialive-resource-5769efd9,100.81416722667615,333300000005,us-gov-east-1,385.0125101065322,Hours
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-e9e846a3,844.7106653392401,444400000005,us-gov-east-1,10334.047165769734,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-e9e846a3,54.52944435875376,333300000005,us-gov-east-1,639.9306188444168,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-e9e846a3,40.89708326906532,333300000005,us-gov-east-1,471.88899820243057,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-e9e846a3,30.67281245179899,333300000005,us-gov-east-1,393.54445776387615,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-e9e846a3,23.004609338849242,333300000005,us-gov-east-1,289.7980101255768,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-bcdc3fcd,69.01382801654773,333300000005,us-gov-east-1,850.0145209048329,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-4d2d38e5,102.11877761730251,333300000005,ap-northeast-2,1202.406819474892,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-4d2d38e5,51.05938880865125,333300000005,ap-northeast-2,551.2187135555492,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-64b27b54,17.01979626955041,333300000005,ap-northeast-2,188.06384127887097,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-64b27b54,11.34653084636694,333300000005,ap-northeast-2,128.47072945983584,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-64b27b54,7.56435389757796,333300000005,ap-northeast-2,85.65266819764044,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-02da02ee,3.7821769487889814,333300000005,ap-northeast-2,40.95696734558449,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-02da02ee,1.418316355795868,333300000005,ap-northeast-2,16.81514031568195,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-02da02ee,2.482053622642769,333300000005,ap-northeast-2,27.301597629365872,GB
aws,CloudExpansionMediaServices,2025-03-26,CloudFront,distribution-02da02ee,1.8615402169820765,333300000005,ap-northeast-2,21.226888899854288,GB
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-1d75ec22,2061.496266601717,444400000005,us-gov-east-1,20474.23342711805,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-1d75ec22,1546.1221999512877,444400000005,us-gov-east-1,14552.294487957055,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-1d75ec22,1159.591649963466,444400000005,us-gov-east-1,12425.070016174004,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-1d75ec22,434.8468687362997,444400000005,us-gov-east-1,4409.804173928326,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-eff69758,1521.964040577049,444400000005,us-gov-east-1,15558.395947545308,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-eff69758,760.9820202885245,444400000005,us-gov-east-1,7739.888363485381,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-605191d3,253.6606734295082,444400000005,us-gov-east-1,2400.148682298009,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-605191d3,169.1071156196721,444400000005,us-gov-east-1,1627.0427088872939,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-605191d3,112.73807707978142,444400000005,us-gov-east-1,1053.7884022428354,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-1d75ec22,2061.496266601717,333300000005,us-gov-east-1,21336.16933159906,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-1d75ec22,1030.7481333008584,333300000005,us-gov-east-1,10025.798743973888,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-eff69758,257.6870333252146,333300000005,us-gov-east-1,2475.5055044010915,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-eff69758,193.26527499391096,333300000005,us-gov-east-1,1798.8274258080148,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-eff69758,144.94895624543324,333300000005,us-gov-east-1,1401.6372658284356,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-eff69758,108.71171718407493,333300000005,us-gov-east-1,1178.0044377511326,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-605191d3,54.355858592037464,333300000005,us-gov-east-1,533.9298692556897,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-605191d3,90.59309765339577,333300000005,us-gov-east-1,967.245744715588,Hrs
aws,CloudExpansionMediaServices,2025-03-26,ElasticSearch,elasticsearch-resource-605191d3,60.39539843559718,333300000005,us-gov-east-1,595.0512975426608,Hrs
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-8659c255cb68,0.06931298260712701,444400000005,us-gov-east-1,4318.0789957721045,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-8659c255cb68,0.046208655071418005,444400000005,us-gov-east-1,2951.9585206686984,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-8659c255cb68,0.030805770047612008,444400000005,us-gov-east-1,1782.1453451929885,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-4ad10f846ee6,0.06161154009522401,444400000005,us-gov-east-1,3489.460291985427,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-4a57e25b011b,3.469446951953614e-18,444400000005,us-gov-east-1,2.229176040369637e-13,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-4a57e25b011b,1.734723475976807e-18,444400000005,us-gov-east-1,1.127632591062563e-13,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-5a72f4a5a48c,0.0486766173309142,444400000005,ap-northeast-2,2659.5012091475683,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-5a72f4a5a48c,0.03650746299818565,444400000005,ap-northeast-2,2258.4046704883417,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-5a72f4a5a48c,0.027380597248639237,444400000005,ap-northeast-2,1567.9922696608962,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-5a72f4a5a48c,0.020535447936479427,444400000005,ap-northeast-2,1320.065745028106,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-9f5c7f8ee2bb,0.020535447936479427,444400000005,ap-northeast-2,1208.4705675620069,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-9f5c7f8ee2bb,0.013690298624319617,444400000005,ap-northeast-2,861.332670324263,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-9f5c7f8ee2bb,0.004563432874773207,444400000005,ap-northeast-2,258.9549973133971,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-32099e7cf34d,0.011408582186933015,444400000005,ap-northeast-2,656.616966719864,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-32099e7cf34d,0.005704291093466508,444400000005,ap-northeast-2,358.78520038941514,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-26,Lambda,lambda-function-8659c255cb68,0.2013227085725189,333300000005,us-gov-east-1,11502.287366402254,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-f8608375,7453.505858691091,444400000005,us-gov-east-1,150319.2928444349,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-e2ebdb47,2.2737367544323207e-14,444400000005,us-gov-east-1,1.0,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-e2ebdb47,1.1084466677857564e-13,444400000005,us-gov-east-1,2.096034457206389e-12,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-e2ebdb47,1.9397816686250736e-13,444400000005,us-gov-east-1,3.9111799370344345e-12,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-e2ebdb47,7.274181257344025e-14,444400000005,us-gov-east-1,1.4761520941132138e-12,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-168645a8,5.091926880140818e-13,444400000005,us-gov-east-1,1.0718967607842073e-11,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-f8608375,1863.376464672773,333300000005,us-gov-east-1,40585.833650191074,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-f8608375,931.6882323363865,333300000005,us-gov-east-1,19713.301041945,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-e2ebdb47,31.056274411212883,333300000005,us-gov-east-1,1.0,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-e2ebdb47,300.2106526417245,333300000005,us-gov-east-1,5739.327718174941,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-e2ebdb47,200.14043509448302,333300000005,us-gov-east-1,3795.239116989326,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-168645a8,200.14043509448305,333300000005,us-gov-east-1,3832.3224521471443,Hrs
aws,CloudExpansionMediaServices,2025-03-29,EC2,i-168645a8,100.07021754724153,333300000005,us-gov-east-1,1866.9947240847423,Hrs
aws,CloudExpansionMediaServices,2025-03-29,S3,my-s3-bucket-edb2a099,25.043382958343326,444400000005,us-gov-east-1,1130.7943791954713,GB-Month
aws,CloudExpansionMediaServices,2025-03-29,S3,my-s3-bucket-edb2a099,41.73897159723887,444400000005,us-gov-east-1,1778.8063412275899,GB-Month
aws,CloudExpansionMediaServices,2025-03-29,S3,my-s3-bucket-edb2a099,13.912990532412955,444400000005,us-gov-east-1,642.7793115436851,GB-Month
aws,CloudExpansionMediaServices,2025-03-29,S3,my-s3-bucket-303ab986,69.5649526620648,444400000005,us-gov-east-1,2856.7151296232782,GB-Month
aws,CloudExpansionMediaServices,2025-03-29,S3,my-s3-bucket-edb2a099,75.13014887502997,333300000005,us-gov-east-1,2981.6620406902152,GB-Month
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-d8c238e0,14.877257202976232,444400000005,us-gov-east-1,1818.3622625132357,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-d8c238e0,7.438628601488116,444400000005,us-gov-east-1,1092.3512911700159,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-4371384d,1.859657150372029,444400000005,us-gov-east-1,252.89703738294983,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-4371384d,1.3947428627790217,444400000005,us-gov-east-1,193.31529638682562,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-4371384d,1.0460571470842663,444400000005,us-gov-east-1,135.82615210435355,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-4371384d,0.7845428603131998,444400000005,us-gov-east-1,100.00625928480048,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-6d04ebc5,2.353628580939599,444400000005,us-gov-east-1,307.13196214199354,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-d8c238e0,7.683090574306974,333300000005,us-gov-east-1,984.7276296664264,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-a1239b90,2.3980555428897525,333300000005,ap-northeast-2,316.3813139693481,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-a1239b90,1.5987036952598355,333300000005,ap-northeast-2,203.4138766581807,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-a1239b90,0.5329012317532784,333300000005,ap-northeast-2,67.33797712865726,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaConvert,mediaconvert-resource-0d49aad0,2.6645061587663923,333300000005,ap-northeast-2,366.525411306106,Minutes
aws,CloudExpansionMediaServices,2025-03-29,MediaLive,medialive-resource-d213a31a,2553.9291531775866,444400000005,us-gov-east-1,9025.206556126699,Hours
aws,CloudExpansionMediaServices,2025-03-29,MediaLive,medialive-resource-d213a31a,1702.6194354517247,444400000005,us-gov-east-1,6588.990699314169,Hours
aws,CloudExpansionMediaServices,2025-03-29,MediaLive,medialive-resource-d213a31a,567.5398118172416,444400000005,us-gov-east-1,2200.2220218997586,Hours
aws,CloudExpansionMediaServices,2025-03-29,MediaLive,medialive-resource-fcb0de6d,2837.699059086208,444400000005,us-gov-east-1,11055.653023997436,Hours
aws,CloudExpansionMediaServices,2025-03-29,MediaLive,medialive-resource-d213a31a,957.723432441595,333300000005,us-gov-east-1,3251.5798724941133,Hours
aws,CloudExpansionMediaServices,2025-03-29,MediaLive,medialive-resource-d213a31a,359.14628716559815,333300000005,us-gov-east-1,1376.9486622740546,Hours
aws,CloudExpansionMediaServices,2025-03-29,MediaLive,medialive-resource-d213a31a,628.5060025397968,333300000005,us-gov-east-1,2320.60173683612,Hours
aws,CloudExpansionMediaServices,2025-03-29,MediaLive,medialive-resource-d213a31a,471.3795019048476,333300000005,us-gov-east-1,1758.358146549364,Hours
aws,CloudExpansionMediaServices,2025-03-29,MediaLive,medialive-resource-fcb0de6d,1414.1385057145428,333300000005,us-gov-east-1,4692.509604054069,Hours
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-e9e846a3,312.4224012625009,444400000005,us-gov-east-1,3860.7446145921544,GB
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-e9e846a3,78.10560031562522,333300000005,us-gov-east-1,998.378874082657,GB
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-e9e846a3,39.05280015781261,333300000005,us-gov-east-1,431.51098114713744,GB
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-bcdc3fcd,6.508800026302102,333300000005,us-gov-east-1,83.68779510425718,GB
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-bcdc3fcd,10.848000043836835,333300000005,us-gov-east-1,119.33510017122468,GB
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-bcdc3fcd,7.232000029224558,333300000005,us-gov-east-1,83.84341259526163,GB
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-ebcad726,3.616000014612279,333300000005,us-gov-east-1,45.11531096074849,GB
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-ebcad726,2.7120000109592093,333300000005,us-gov-east-1,31.163100332089677,GB
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-ebcad726,2.034000008219407,333300000005,us-gov-east-1,26.079843332995047,GB
aws,CloudExpansionMediaServices,2025-03-29,CloudFront,distribution-ebcad726,0.7627500030822777,333300000005,us-gov-east-1,8.927438763170674,GB
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-1d75ec22,762.4594316525317,444400000005,us-gov-east-1,7525.77915786177,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-1d75ec22,571.8445737393988,444400000005,us-gov-east-1,6058.933326717751,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-1d75ec22,214.44171515227455,444400000005,us-gov-east-1,1958.7367926885747,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-1d75ec22,375.27300151648046,444400000005,us-gov-east-1,3546.17442455831,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-eff69758,562.9095022747207,444400000005,us-gov-east-1,5526.827155593994,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-eff69758,281.45475113736035,444400000005,us-gov-east-1,2583.310844593793,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-605191d3,93.81825037912012,444400000005,us-gov-east-1,1033.7042749741004,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-605191d3,62.54550025274675,444400000005,us-gov-east-1,694.8444642130495,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-605191d3,41.69700016849783,444400000005,us-gov-east-1,393.1880652354725,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-1d75ec22,762.4594316525317,333300000005,us-gov-east-1,7130.479353474041,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-1d75ec22,381.2297158262659,333300000005,us-gov-east-1,3969.683060514603,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-eff69758,95.30742895656647,333300000005,us-gov-east-1,1019.5046692004382,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-eff69758,71.48057171742485,333300000005,us-gov-east-1,672.510934681296,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-eff69758,53.61042878806864,333300000005,us-gov-east-1,595.4335345507588,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-eff69758,40.20782159105148,333300000005,us-gov-east-1,370.84982604696125,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-605191d3,60.31173238657722,333300000005,us-gov-east-1,658.740496811479,Hrs
aws,CloudExpansionMediaServices,2025-03-29,ElasticSearch,elasticsearch-resource-605191d3,30.155866193288606,333300000005,us-gov-east-1,288.3363665532199,Hrs
aws,CloudExpansionMediaServices,2025-03-29,Lambda,lambda-function-8659c255cb68,0.14892134460179207,444400000005,us-gov-east-1,8448.51538959627,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-29,Lambda,lambda-function-4ad10f846ee6,3.469446951953614e-18,444400000005,us-gov-east-1,1.9326138197946664e-13,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-29,Lambda,lambda-function-4ad10f846ee6,6.071532165918825e-18,444400000005,us-gov-east-1,3.41745429766201e-13,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-29,Lambda,lambda-function-4ad10f846ee6,4.553649124439119e-18,444400000005,us-gov-east-1,2.554961199826582e-13,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-29,Lambda,lambda-function-4ad10f846ee6,1.7076184216646695e-18,444400000005,us-gov-east-1,1.1197215794996824e-13,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-29,Lambda,lambda-function-4a57e25b011b,1.1953328951652686e-17,444400000005,us-gov-east-1,6.64171759335016e-13,GB-Seconds
aws,CloudExpansionMediaServices,2025-03-29,Lambda,lambda-function-8659c255cb68,0.07446067230089605,333300000005,us-gov-east-1,4333.588658054407,GB-Seconds
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,332.1468461383554,00000000-0000-0000-0000-000444400005,westus,6411.713977485658,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,166.0734230691777,00000000-0000-0000-0000-000444400005,westus,3642.4817794853448,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,8.303671153458884,00000000-0000-0000-0000-000444400005,westus,1.0,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,78.8848759578594,00000000-0000-0000-0000-000444400005,westus,1594.0010879448996,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-api-test-b-gcfc,78.8848759578594,00000000-0000-0000-0000-000444400005,westus,1548.5672331139729,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,166.0734230691777,00000000-0000-0000-0000-000333300005,westus,3200.709547630582,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,83.03671153458885,00000000-0000-0000-0000-000333300005,westus,1630.9935882206694,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,27.678903844862948,00000000-0000-0000-0000-000333300005,westus,594.1860911111626,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,18.452602563241967,00000000-0000-0000-0000-000333300005,westus,338.490401403473,Hour
